COUNTYNS,ST,COUNTY,YEAR,MRD,CLR,RATE
01101835,OK,McCurtain,1993,6,6,1
01101835,OK,McCurtain,1994,2,1,0.5
01101835,OK,McCurtain,1994,2,2,1
01101835,OK,McCurtain,1994,2,3,1.5
01101835,OK,McCurtain,1995,10,8,0.8
01101835,OK,McCurtain,1995,2,2,1
01101835,OK,McCurtain,1996,3,1,0.333333333
01101835,OK,McCurtain,1996,5,4,0.8
01101835,OK,McCurtain,1997,4,3,0.75
01101835,OK,McCurtain,1997,4,4,1
01101835,OK,McCurtain,1998,3,2,0.666666667
01101835,OK,McCurtain,1998,5,5,1
01101835,OK,McCurtain,1999,3,3,1
01101835,OK,McCurtain,2000,2,1,0.5
01101835,OK,McCurtain,2000,2,2,1
01101835,OK,McCurtain,2001,3,1,0.333333333
01101835,OK,McCurtain,2001,4,4,1
01101835,OK,McCurtain,2002,2,2,1
01101835,OK,McCurtain,2003,2,1,0.5
01101835,OK,McCurtain,2003,4,4,1
01101835,OK,McCurtain,2004,3,3,1
01101835,OK,McCurtain,2005,1,2,2
01101835,OK,McCurtain,2005,1,3,3
01101835,OK,McCurtain,2006,3,3,1
01101835,OK,McCurtain,2007,3,2,0.666666667
01101835,OK,McCurtain,2007,2,2,1
01101835,OK,McCurtain,2008,3,1,0.333333333
01101835,OK,McCurtain,2008,3,2,0.666666667
01101835,OK,McCurtain,2008,1,1,1
01101835,OK,McCurtain,2009,3,3,1
01101835,OK,McCurtain,2010,1,1,1
01101835,OK,McCurtain,2015,1,1,1
01101835,OK,McCurtain,2016,1,1,1
01101836,OK,McIntosh,1967,1,1,1
01101836,OK,McIntosh,1968,1,0,0
01101836,OK,McIntosh,1969,1,0,0
01101836,OK,McIntosh,1970,1,1,1
01101836,OK,McIntosh,1971,2,2,1
01101836,OK,McIntosh,1972,2,1,0.5
01101836,OK,McIntosh,1974,3,3,1
01101836,OK,McIntosh,1977,2,2,1
01101836,OK,McIntosh,1978,2,2,1
01101836,OK,McIntosh,1980,2,2,1
01101836,OK,McIntosh,1981,1,0,0
01101836,OK,McIntosh,1985,2,2,1
01101836,OK,McIntosh,1986,2,2,1
01101836,OK,McIntosh,1987,1,1,1
01101836,OK,McIntosh,1990,2,2,1
01101836,OK,McIntosh,1991,1,1,1
01101836,OK,McIntosh,1992,2,2,1
01101836,OK,McIntosh,1993,3,2,0.666666667
01101836,OK,McIntosh,1994,3,3,1
01101836,OK,McIntosh,1995,2,2,1
01101836,OK,McIntosh,1997,1,1,1
01101836,OK,McIntosh,1998,1,0,0
01101836,OK,McIntosh,1999,6,6,1
01101836,OK,McIntosh,2000,2,2,1
01101836,OK,McIntosh,2001,1,1,1
01101836,OK,McIntosh,2002,1,1,1
01101836,OK,McIntosh,2003,1,0,0
01101836,OK,McIntosh,2003,2,1,0.5
01101836,OK,McIntosh,2004,1,0,0
01101836,OK,McIntosh,2004,3,3,1
01101836,OK,McIntosh,2007,1,1,1
01101836,OK,McIntosh,2009,1,1,1
01101836,OK,McIntosh,2010,2,2,1
01101836,OK,McIntosh,2012,1,0,0
01101836,OK,McIntosh,2013,1,0,0
01101836,OK,McIntosh,2016,2,0,0
01101837,OK,Murray,1968,1,0,0
01101837,OK,Murray,1974,1,1,1
01101837,OK,Murray,1975,1,0,0
01101837,OK,Murray,1975,1,1,1
01101837,OK,Murray,1977,0,1,
01101837,OK,Murray,1979,1,1,1
01101837,OK,Murray,1982,1,0,0
01101837,OK,Murray,1982,1,1,1
01101837,OK,Murray,1984,1,0,0
01101837,OK,Murray,1987,2,1,0.5
01101837,OK,Murray,1988,0,1,
01101837,OK,Murray,1989,1,1,1
01101837,OK,Murray,1990,1,1,1
01101837,OK,Murray,1991,2,2,1
01101837,OK,Murray,1992,1,1,1
01101837,OK,Murray,1994,1,1,1
01101837,OK,Murray,1996,1,1,1
01101837,OK,Murray,2000,1,1,1
01101837,OK,Murray,2011,1,0,0
01101837,OK,Murray,2012,1,1,1
01101837,OK,Murray,2015,1,1,1
01101838,OK,Muskogee,1965,3,3,1
01101838,OK,Muskogee,1967,5,4,0.8
01101838,OK,Muskogee,1968,1,1,1
01101838,OK,Muskogee,1969,5,5,1
01101838,OK,Muskogee,1970,3,3,1
01101838,OK,Muskogee,1971,4,3,0.75
01101838,OK,Muskogee,1972,3,1,0.333333333
01101838,OK,Muskogee,1972,4,4,1
01101838,OK,Muskogee,1973,3,2,0.666666667
01101838,OK,Muskogee,1975,4,2,0.5
01101838,OK,Muskogee,1975,2,2,1
01101838,OK,Muskogee,1976,5,3,0.6
01101838,OK,Muskogee,1976,3,3,1
01101838,OK,Muskogee,1977,7,7,1
01101838,OK,Muskogee,1978,2,0,0
01101838,OK,Muskogee,1978,3,2,0.666666667
01101838,OK,Muskogee,1978,3,3,1
01101838,OK,Muskogee,1979,5,3,0.6
01101838,OK,Muskogee,1979,4,4,1
01101838,OK,Muskogee,1980,3,3,1
01101838,OK,Muskogee,1981,3,1,0.333333333
01101838,OK,Muskogee,1981,7,6,0.857142857
01101838,OK,Muskogee,1981,1,1,1
01101838,OK,Muskogee,1982,5,5,1
01101838,OK,Muskogee,1983,3,1,0.333333333
01101838,OK,Muskogee,1983,3,3,1
01101838,OK,Muskogee,1984,9,9,1
01101838,OK,Muskogee,1985,10,9,0.9
01101838,OK,Muskogee,1985,2,2,1
01101838,OK,Muskogee,1986,5,5,1
01101838,OK,Muskogee,1987,4,2,0.5
01101838,OK,Muskogee,1987,5,5,1
01101838,OK,Muskogee,1988,3,3,1
01101838,OK,Muskogee,1989,10,7,0.7
01101838,OK,Muskogee,1989,2,2,1
01101838,OK,Muskogee,1990,2,0,0
01101838,OK,Muskogee,1990,3,2,0.666666667
01101838,OK,Muskogee,1991,6,5,0.833333333
01101838,OK,Muskogee,1991,0,1,
01101838,OK,Muskogee,1992,2,1,0.5
01101838,OK,Muskogee,1992,4,3,0.75
01101838,OK,Muskogee,1993,6,6,1
01101838,OK,Muskogee,1993,0,1,
01101838,OK,Muskogee,1994,4,3,0.75
01101838,OK,Muskogee,1994,1,1,1
01101838,OK,Muskogee,1995,9,5,0.555555556
01101838,OK,Muskogee,1995,1,1,1
01101838,OK,Muskogee,1996,4,2,0.5
01101838,OK,Muskogee,1996,2,2,1
01101838,OK,Muskogee,1997,5,3,0.6
01101838,OK,Muskogee,1998,1,0,0
01101838,OK,Muskogee,1998,5,3,0.6
01101838,OK,Muskogee,1999,4,2,0.5
01101838,OK,Muskogee,1999,2,2,1
01101838,OK,Muskogee,2000,7,3,0.428571429
01101838,OK,Muskogee,2000,4,4,1
01101838,OK,Muskogee,2001,4,4,1
01101838,OK,Muskogee,2001,4,5,1.25
01101838,OK,Muskogee,2002,2,3,1.5
01101838,OK,Muskogee,2003,6,1,0.166666667
01101838,OK,Muskogee,2004,1,0,0
01101838,OK,Muskogee,2004,5,3,0.6
01101838,OK,Muskogee,2005,3,2,0.666666667
01101838,OK,Muskogee,2006,2,0,0
01101838,OK,Muskogee,2007,1,0,0
01101838,OK,Muskogee,2007,4,4,1
01101838,OK,Muskogee,2010,2,1,0.5
01101838,OK,Muskogee,2010,6,5,0.833333333
01101838,OK,Muskogee,2011,3,3,1
01101838,OK,Muskogee,2012,1,0,0
01101838,OK,Muskogee,2012,2,2,1
01101838,OK,Muskogee,2013,1,0,0
01101838,OK,Muskogee,2013,2,1,0.5
01101838,OK,Muskogee,2013,1,1,1
01101838,OK,Muskogee,2014,3,0,0
01101838,OK,Muskogee,2014,4,3,0.75
01101838,OK,Muskogee,2015,5,2,0.4
01101838,OK,Muskogee,2015,2,2,1
01101838,OK,Muskogee,2016,1,1,1
01101839,OK,Noble,1975,1,1,1
01101839,OK,Noble,1978,1,1,1
01101839,OK,Noble,1979,1,1,1
01101839,OK,Noble,1981,1,1,1
01101839,OK,Noble,1983,1,0,0
01101839,OK,Noble,1984,1,1,1
01101839,OK,Noble,1986,2,1,0.5
01101839,OK,Noble,1990,2,2,1
01101839,OK,Noble,1991,1,1,1
01101839,OK,Noble,1993,1,0,0
01101839,OK,Noble,1996,1,0,0
01101839,OK,Noble,1997,1,1,1
01101839,OK,Noble,1998,1,0,0
01101839,OK,Noble,1999,1,1,1
01101839,OK,Noble,2007,1,1,1
01101839,OK,Noble,2011,1,1,1
01101839,OK,Noble,2016,2,1,0.5
01101840,OK,Nowata,1967,1,0,0
01101840,OK,Nowata,1974,2,0,0
01101840,OK,Nowata,1975,1,1,1
01101840,OK,Nowata,1977,1,1,1
01101840,OK,Nowata,1978,1,1,1
01101840,OK,Nowata,1979,1,1,1
01101840,OK,Nowata,1980,1,1,1
01101840,OK,Nowata,1983,2,2,1
01101840,OK,Nowata,1985,2,2,1
01101840,OK,Nowata,1992,1,1,1
01101840,OK,Nowata,1993,2,2,1
01101840,OK,Nowata,1994,0,2,
01101840,OK,Nowata,1998,0,1,
01101840,OK,Nowata,2006,1,1,1
01101841,OK,Okfuskee,1965,1,0,0
01101841,OK,Okfuskee,1966,1,1,1
01101841,OK,Okfuskee,1973,4,3,0.75
01101841,OK,Okfuskee,1974,2,2,1
01101841,OK,Okfuskee,1975,1,1,1
01101841,OK,Okfuskee,1977,2,2,1
01101841,OK,Okfuskee,1978,1,1,1
01101841,OK,Okfuskee,1979,3,3,1
01101841,OK,Okfuskee,1980,2,2,1
01101841,OK,Okfuskee,1981,1,1,1
01101841,OK,Okfuskee,1982,1,1,1
01101841,OK,Okfuskee,1984,1,1,1
01101841,OK,Okfuskee,1985,1,0,0
01101841,OK,Okfuskee,1987,1,1,1
01101841,OK,Okfuskee,1992,1,1,1
01101841,OK,Okfuskee,1994,2,2,1
01101841,OK,Okfuskee,1996,2,2,1
01101841,OK,Okfuskee,2000,3,1,0.333333333
01101841,OK,Okfuskee,2003,1,0,0
01101841,OK,Okfuskee,2004,1,0,0
01101841,OK,Okfuskee,2005,1,0,0
01101841,OK,Okfuskee,2005,1,1,1
01101841,OK,Okfuskee,2008,2,0,0
01101841,OK,Okfuskee,2008,1,1,1
01101841,OK,Okfuskee,2009,1,1,1
01101841,OK,Okfuskee,2010,1,1,1
01101841,OK,Okfuskee,2012,1,0,0
01101841,OK,Okfuskee,2014,1,1,1
01101841,OK,Okfuskee,2015,2,0,0
01101842,OK,Oklahoma,1965,28,28,1
01101842,OK,Oklahoma,1966,34,30,0.882352941
01101842,OK,Oklahoma,1967,2,1,0.5
01101842,OK,Oklahoma,1967,36,36,1
01101842,OK,Oklahoma,1968,1,0,0
01101842,OK,Oklahoma,1968,36,33,0.916666667
01101842,OK,Oklahoma,1969,44,41,0.931818182
01101842,OK,Oklahoma,1969,1,1,1
01101842,OK,Oklahoma,1969,1,2,2
01101842,OK,Oklahoma,1970,1,1,1
01101842,OK,Oklahoma,1970,32,34,1.0625
01101842,OK,Oklahoma,1971,45,42,0.933333333
01101842,OK,Oklahoma,1971,2,2,1
01101842,OK,Oklahoma,1972,43,37,0.860465116
01101842,OK,Oklahoma,1972,3,3,1
01101842,OK,Oklahoma,1973,1,0,0
01101842,OK,Oklahoma,1973,43,32,0.744186047
01101842,OK,Oklahoma,1973,4,4,1
01101842,OK,Oklahoma,1974,2,0,0
01101842,OK,Oklahoma,1974,4,2,0.5
01101842,OK,Oklahoma,1974,53,51,0.962264151
01101842,OK,Oklahoma,1974,1,1,1
01101842,OK,Oklahoma,1975,1,0,0
01101842,OK,Oklahoma,1975,61,54,0.885245902
01101842,OK,Oklahoma,1975,4,4,1
01101842,OK,Oklahoma,1975,0,1,
01101842,OK,Oklahoma,1976,36,28,0.777777778
01101842,OK,Oklahoma,1976,4,4,1
01101842,OK,Oklahoma,1977,2,1,0.5
01101842,OK,Oklahoma,1977,67,57,0.850746269
01101842,OK,Oklahoma,1977,4,4,1
01101842,OK,Oklahoma,1978,2,1,0.5
01101842,OK,Oklahoma,1978,67,50,0.746268657
01101842,OK,Oklahoma,1978,4,4,1
01101842,OK,Oklahoma,1979,1,0,0
01101842,OK,Oklahoma,1979,2,1,0.5
01101842,OK,Oklahoma,1979,89,89,1
01101842,OK,Oklahoma,1980,4,0,0
01101842,OK,Oklahoma,1980,2,1,0.5
01101842,OK,Oklahoma,1980,72,63,0.875
01101842,OK,Oklahoma,1980,3,3,1
01101842,OK,Oklahoma,1981,65,51,0.784615385
01101842,OK,Oklahoma,1981,6,6,1
01101842,OK,Oklahoma,1981,0,1,
01101842,OK,Oklahoma,1982,1,0,0
01101842,OK,Oklahoma,1982,89,79,0.887640449
01101842,OK,Oklahoma,1982,8,8,1
01101842,OK,Oklahoma,1983,1,0,0
01101842,OK,Oklahoma,1983,2,1,0.5
01101842,OK,Oklahoma,1983,61,51,0.836065574
01101842,OK,Oklahoma,1983,9,9,1
01101842,OK,Oklahoma,1984,5,3,0.6
01101842,OK,Oklahoma,1984,65,57,0.876923077
01101842,OK,Oklahoma,1984,6,6,1
01101842,OK,Oklahoma,1985,3,2,0.666666667
01101842,OK,Oklahoma,1985,61,52,0.852459016
01101842,OK,Oklahoma,1985,8,8,1
01101842,OK,Oklahoma,1986,1,0,0
01101842,OK,Oklahoma,1986,4,3,0.75
01101842,OK,Oklahoma,1986,60,53,0.883333333
01101842,OK,Oklahoma,1986,15,14,0.933333333
01101842,OK,Oklahoma,1986,7,7,1
01101842,OK,Oklahoma,1987,48,42,0.875
01101842,OK,Oklahoma,1987,9,9,1
01101842,OK,Oklahoma,1987,0,1,
01101842,OK,Oklahoma,1988,2,0,0
01101842,OK,Oklahoma,1988,2,1,0.5
01101842,OK,Oklahoma,1988,60,41,0.683333333
01101842,OK,Oklahoma,1988,9,9,1
01101842,OK,Oklahoma,1989,1,0,0
01101842,OK,Oklahoma,1989,3,2,0.666666667
01101842,OK,Oklahoma,1989,61,58,0.950819672
01101842,OK,Oklahoma,1989,4,4,1
01101842,OK,Oklahoma,1989,0,1,
01101842,OK,Oklahoma,1990,2,0,0
01101842,OK,Oklahoma,1990,68,66,0.970588235
01101842,OK,Oklahoma,1990,6,6,1
01101842,OK,Oklahoma,1991,2,0,0
01101842,OK,Oklahoma,1991,2,1,0.5
01101842,OK,Oklahoma,1991,56,48,0.857142857
01101842,OK,Oklahoma,1991,2,2,1
01101842,OK,Oklahoma,1992,1,0,0
01101842,OK,Oklahoma,1992,61,49,0.803278689
01101842,OK,Oklahoma,1992,7,7,1
01101842,OK,Oklahoma,1992,3,4,1.333333333
01101842,OK,Oklahoma,1993,1,0,0
01101842,OK,Oklahoma,1993,80,65,0.8125
01101842,OK,Oklahoma,1993,5,5,1
01101842,OK,Oklahoma,1994,2,0,0
01101842,OK,Oklahoma,1994,2,1,0.5
01101842,OK,Oklahoma,1994,65,50,0.769230769
01101842,OK,Oklahoma,1995,227,222,0.977973568
01101842,OK,Oklahoma,1995,5,5,1
01101842,OK,Oklahoma,1995,1,2,2
01101842,OK,Oklahoma,1996,67,53,0.791044776
01101842,OK,Oklahoma,1996,2,2,1
01101842,OK,Oklahoma,1997,2,0,0
01101842,OK,Oklahoma,1997,3,2,0.666666667
01101842,OK,Oklahoma,1997,59,44,0.745762712
01101842,OK,Oklahoma,1997,3,3,1
01101842,OK,Oklahoma,1998,56,33,0.589285714
01101842,OK,Oklahoma,1998,4,4,1
01101842,OK,Oklahoma,1999,1,0,0
01101842,OK,Oklahoma,1999,56,48,0.857142857
01101842,OK,Oklahoma,1999,4,4,1
01101842,OK,Oklahoma,1999,3,4,1.333333333
01101842,OK,Oklahoma,2000,1,0,0
01101842,OK,Oklahoma,2000,4,2,0.5
01101842,OK,Oklahoma,2000,38,33,0.868421053
01101842,OK,Oklahoma,2000,2,2,1
01101842,OK,Oklahoma,2001,2,0,0
01101842,OK,Oklahoma,2001,45,26,0.577777778
01101842,OK,Oklahoma,2001,4,4,1
01101842,OK,Oklahoma,2002,1,0,0
01101842,OK,Oklahoma,2002,3,3,1
01101842,OK,Oklahoma,2002,38,39,1.026315789
01101842,OK,Oklahoma,2003,1,0,0
01101842,OK,Oklahoma,2003,49,31,0.632653061
01101842,OK,Oklahoma,2003,5,5,1
01101842,OK,Oklahoma,2004,39,38,0.974358974
01101842,OK,Oklahoma,2004,5,5,1
01101842,OK,Oklahoma,2004,0,1,
01101842,OK,Oklahoma,2005,1,0,0
01101842,OK,Oklahoma,2005,54,34,0.62962963
01101842,OK,Oklahoma,2005,3,2,0.666666667
01101842,OK,Oklahoma,2005,3,3,1
01101842,OK,Oklahoma,2006,55,35,0.636363636
01101842,OK,Oklahoma,2006,10,10,1
01101842,OK,Oklahoma,2006,1,2,2
01101842,OK,Oklahoma,2007,58,35,0.603448276
01101842,OK,Oklahoma,2007,7,7,1
01101842,OK,Oklahoma,2008,63,42,0.666666667
01101842,OK,Oklahoma,2008,1,1,1
01101842,OK,Oklahoma,2008,2,3,1.5
01101842,OK,Oklahoma,2009,65,49,0.753846154
01101842,OK,Oklahoma,2009,11,11,1
01101842,OK,Oklahoma,2010,54,38,0.703703704
01101842,OK,Oklahoma,2010,5,5,1
01101842,OK,Oklahoma,2010,1,2,2
01101842,OK,Oklahoma,2011,1,0,0
01101842,OK,Oklahoma,2011,58,42,0.724137931
01101842,OK,Oklahoma,2011,7,6,0.857142857
01101842,OK,Oklahoma,2011,2,2,1
01101842,OK,Oklahoma,2012,2,0,0
01101842,OK,Oklahoma,2012,2,1,0.5
01101842,OK,Oklahoma,2012,85,57,0.670588235
01101842,OK,Oklahoma,2012,10,10,1
01101842,OK,Oklahoma,2013,1,0,0
01101842,OK,Oklahoma,2013,62,48,0.774193548
01101842,OK,Oklahoma,2013,5,5,1
01101842,OK,Oklahoma,2014,2,0,0
01101842,OK,Oklahoma,2014,5,2,0.4
01101842,OK,Oklahoma,2014,2,1,0.5
01101842,OK,Oklahoma,2014,45,30,0.666666667
01101842,OK,Oklahoma,2014,1,1,1
01101842,OK,Oklahoma,2015,2,0,0
01101842,OK,Oklahoma,2015,2,1,0.5
01101842,OK,Oklahoma,2015,73,47,0.643835616
01101842,OK,Oklahoma,2015,5,4,0.8
01101842,OK,Oklahoma,2015,1,1,1
01101842,OK,Oklahoma,2016,6,1,0.166666667
01101842,OK,Oklahoma,2016,5,2,0.4
01101842,OK,Oklahoma,2016,70,48,0.685714286
01101842,OK,Oklahoma,2016,7,7,1
01101843,OK,Okmulgee,1965,3,3,1
01101843,OK,Okmulgee,1966,3,3,1
01101843,OK,Okmulgee,1967,8,8,1
01101843,OK,Okmulgee,1969,3,3,1
01101843,OK,Okmulgee,1972,6,0,0
01101843,OK,Okmulgee,1972,1,1,1
01101843,OK,Okmulgee,1974,3,1,0.333333333
01101843,OK,Okmulgee,1974,8,8,1
01101843,OK,Okmulgee,1975,2,2,1
01101843,OK,Okmulgee,1975,1,3,3
01101843,OK,Okmulgee,1976,2,1,0.5
01101843,OK,Okmulgee,1976,4,4,1
01101843,OK,Okmulgee,1977,3,3,1
01101843,OK,Okmulgee,1978,4,3,0.75
01101843,OK,Okmulgee,1978,3,3,1
01101843,OK,Okmulgee,1979,4,4,1
01101843,OK,Okmulgee,1980,4,3,0.75
01101843,OK,Okmulgee,1980,1,1,1
01101843,OK,Okmulgee,1981,3,2,0.666666667
01101843,OK,Okmulgee,1981,3,3,1
01101843,OK,Okmulgee,1982,5,5,1
01101843,OK,Okmulgee,1983,1,0,0
01101843,OK,Okmulgee,1983,1,1,1
01101843,OK,Okmulgee,1984,3,2,0.666666667
01101843,OK,Okmulgee,1984,6,6,1
01101843,OK,Okmulgee,1985,1,1,1
01101843,OK,Okmulgee,1986,2,2,1
01101843,OK,Okmulgee,1987,1,0,0
01101843,OK,Okmulgee,1987,1,1,1
01101843,OK,Okmulgee,1988,3,0,0
01101843,OK,Okmulgee,1988,1,1,1
01101843,OK,Okmulgee,1989,2,1,0.5
01101843,OK,Okmulgee,1990,2,2,1
01101843,OK,Okmulgee,1991,2,1,0.5
01101843,OK,Okmulgee,1991,3,3,1
01101843,OK,Okmulgee,1992,4,3,0.75
01101843,OK,Okmulgee,1992,2,2,1
01101843,OK,Okmulgee,1993,1,0,0
01101843,OK,Okmulgee,1993,4,4,1
01101843,OK,Okmulgee,1994,4,4,1
01101843,OK,Okmulgee,1995,1,0,0
01101843,OK,Okmulgee,1995,1,1,1
01101843,OK,Okmulgee,1996,2,0,0
01101843,OK,Okmulgee,1996,2,2,1
01101843,OK,Okmulgee,1997,4,4,1
01101843,OK,Okmulgee,1998,3,3,1
01101843,OK,Okmulgee,1999,2,2,1
01101843,OK,Okmulgee,2000,2,2,1
01101843,OK,Okmulgee,2001,2,2,1
01101843,OK,Okmulgee,2004,1,0,0
01101843,OK,Okmulgee,2004,3,1,0.333333333
01101843,OK,Okmulgee,2004,1,1,1
01101843,OK,Okmulgee,2005,2,2,1
01101843,OK,Okmulgee,2006,1,1,1
01101843,OK,Okmulgee,2007,2,1,0.5
01101843,OK,Okmulgee,2008,4,1,0.25
01101843,OK,Okmulgee,2009,2,0,0
01101843,OK,Okmulgee,2009,2,2,1
01101843,OK,Okmulgee,2010,1,0,0
01101843,OK,Okmulgee,2010,2,2,1
01101843,OK,Okmulgee,2011,2,0,0
01101843,OK,Okmulgee,2011,3,1,0.333333333
01101843,OK,Okmulgee,2012,1,1,1
01101843,OK,Okmulgee,2015,1,0,0
01101843,OK,Okmulgee,2015,2,2,1
01101843,OK,Okmulgee,2016,2,1,0.5
01101843,OK,Okmulgee,2016,2,2,1
01101844,OK,Osage,1965,2,1,0.5
01101844,OK,Osage,1966,1,0,0
01101844,OK,Osage,1967,2,0,0
01101844,OK,Osage,1968,1,1,1
01101844,OK,Osage,1970,3,2,0.666666667
01101844,OK,Osage,1971,4,3,0.75
01101844,OK,Osage,1972,1,1,1
01101844,OK,Osage,1973,1,1,1
01101844,OK,Osage,1974,1,1,1
01101844,OK,Osage,1975,2,1,0.5
01101844,OK,Osage,1976,1,1,1
01101844,OK,Osage,1977,1,1,1
01101844,OK,Osage,1979,2,2,1
01101844,OK,Osage,1980,3,2,0.666666667
01101844,OK,Osage,1981,3,3,1
01101844,OK,Osage,1982,2,2,1
01101844,OK,Osage,1983,4,2,0.5
01101844,OK,Osage,1984,3,3,1
01101844,OK,Osage,1985,5,3,0.6
01101844,OK,Osage,1985,2,2,1
01101844,OK,Osage,1987,1,1,1
01101844,OK,Osage,1988,2,2,1
01101844,OK,Osage,1989,3,3,1
01101844,OK,Osage,1990,2,2,1
01101844,OK,Osage,1991,1,1,1
01101844,OK,Osage,1992,2,2,1
01101844,OK,Osage,1994,2,2,1
01101844,OK,Osage,1995,1,1,1
01101844,OK,Osage,1996,2,2,1
01101844,OK,Osage,1997,1,0,0
01101844,OK,Osage,1997,4,4,1
01101844,OK,Osage,1998,2,2,1
01101844,OK,Osage,1999,3,2,0.666666667
01101844,OK,Osage,2002,0,1,
01101844,OK,Osage,2003,3,3,1
01101844,OK,Osage,2004,2,2,1
01101844,OK,Osage,2005,3,2,0.666666667
01101844,OK,Osage,2005,1,1,1
01101844,OK,Osage,2006,1,0,0
01101844,OK,Osage,2007,3,0,0
01101844,OK,Osage,2008,1,0,0
01101844,OK,Osage,2009,1,1,1
01101844,OK,Osage,2011,1,0,0
01101844,OK,Osage,2013,2,1,0.5
01101844,OK,Osage,2014,1,1,1
01101844,OK,Osage,2015,2,1,0.5
01101844,OK,Osage,2015,1,1,1
01101844,OK,Osage,2016,1,1,1
01101845,OK,Ottawa,1965,1,1,1
01101845,OK,Ottawa,1968,1,1,1
01101845,OK,Ottawa,1970,1,0,0
01101845,OK,Ottawa,1972,1,1,1
01101845,OK,Ottawa,1973,1,0,0
01101845,OK,Ottawa,1974,3,2,0.666666667
01101845,OK,Ottawa,1974,1,1,1
01101845,OK,Ottawa,1975,4,4,1
01101845,OK,Ottawa,1976,2,2,1
01101845,OK,Ottawa,1977,2,2,1
01101845,OK,Ottawa,1978,1,1,1
01101845,OK,Ottawa,1979,1,1,1
01101845,OK,Ottawa,1980,1,1,1
01101845,OK,Ottawa,1982,1,0,0
01101845,OK,Ottawa,1983,2,2,1
01101845,OK,Ottawa,1983,0,1,
01101845,OK,Ottawa,1985,2,0,0
01101845,OK,Ottawa,1987,1,0,0
01101845,OK,Ottawa,1988,2,1,0.5
01101845,OK,Ottawa,1988,2,2,1
01101845,OK,Ottawa,1989,4,3,0.75
01101845,OK,Ottawa,1990,3,3,1
01101845,OK,Ottawa,1991,1,1,1
01101845,OK,Ottawa,1993,1,1,1
01101845,OK,Ottawa,1993,0,2,
01101845,OK,Ottawa,1994,4,4,1
01101845,OK,Ottawa,1996,3,3,1
01101845,OK,Ottawa,1997,1,0,0
01101845,OK,Ottawa,1998,1,3,3
01101845,OK,Ottawa,1999,1,1,1
01101845,OK,Ottawa,2000,1,1,1
01101845,OK,Ottawa,2001,1,1,1
01101845,OK,Ottawa,2002,2,1,0.5
01101845,OK,Ottawa,2002,0,1,
01101845,OK,Ottawa,2003,1,1,1
01101845,OK,Ottawa,2005,1,1,1
01101845,OK,Ottawa,2006,3,3,1
01101845,OK,Ottawa,2009,2,0,0
01101845,OK,Ottawa,2011,1,1,1
01101845,OK,Ottawa,2013,1,0,0
01101845,OK,Ottawa,2016,1,0,0
01101846,OK,Pawnee,1973,1,1,1
01101846,OK,Pawnee,1974,3,3,1
01101846,OK,Pawnee,1975,3,3,1
01101846,OK,Pawnee,1976,2,2,1
01101846,OK,Pawnee,1979,1,1,1
01101846,OK,Pawnee,1980,1,1,1
01101846,OK,Pawnee,1981,1,1,1
01101846,OK,Pawnee,1982,2,2,1
01101846,OK,Pawnee,1983,1,1,1
01101846,OK,Pawnee,1988,2,2,1
01101846,OK,Pawnee,1989,2,1,0.5
01101846,OK,Pawnee,1991,1,1,1
01101846,OK,Pawnee,1992,3,3,1
01101846,OK,Pawnee,1996,0,1,
01101846,OK,Pawnee,1997,3,3,1
01101846,OK,Pawnee,1998,1,1,1
01101846,OK,Pawnee,1999,2,0,0
01101846,OK,Pawnee,2001,1,0,0
01101846,OK,Pawnee,2003,1,0,0
01101846,OK,Pawnee,2004,2,3,1.5
01101846,OK,Pawnee,2008,1,1,1
01101846,OK,Pawnee,2009,2,0,0
01101846,OK,Pawnee,2009,1,1,1
01101846,OK,Pawnee,2010,1,0,0
01101846,OK,Pawnee,2012,2,0,0
01101846,OK,Pawnee,2013,1,0,0
01101846,OK,Pawnee,2013,1,1,1
01101846,OK,Pawnee,2014,1,0,0
01101846,OK,Pawnee,2014,1,1,1
01101847,OK,Payne,1966,3,1,0.333333333
01101847,OK,Payne,1966,2,2,1
01101847,OK,Payne,1967,2,1,0.5
01101847,OK,Payne,1967,1,1,1
01101847,OK,Payne,1969,1,0,0
01101847,OK,Payne,1971,3,1,0.333333333
01101847,OK,Payne,1971,2,2,1
01101847,OK,Payne,1973,2,2,1
01101847,OK,Payne,1974,2,2,1
01101847,OK,Payne,1977,2,2,1
01101847,OK,Payne,1979,3,3,1
01101847,OK,Payne,1981,2,0,0
01101847,OK,Payne,1981,3,3,1
01101847,OK,Payne,1982,2,2,1
01101847,OK,Payne,1982,3,5,1.666666667
01101847,OK,Payne,1983,2,2,1
01101847,OK,Payne,1984,1,1,1
01101847,OK,Payne,1984,0,2,
01101847,OK,Payne,1985,5,2,0.4
01101847,OK,Payne,1987,3,3,1
01101847,OK,Payne,1988,3,1,0.333333333
01101847,OK,Payne,1989,2,1,0.5
01101847,OK,Payne,1989,1,1,1
01101847,OK,Payne,1990,2,2,1
01101847,OK,Payne,1991,4,4,1
01101847,OK,Payne,1992,1,1,1
01101847,OK,Payne,1993,2,1,0.5
01101847,OK,Payne,1993,2,2,1
01101847,OK,Payne,1994,0,2,
01101847,OK,Payne,1995,1,0,0
01101847,OK,Payne,1995,1,1,1
01101847,OK,Payne,1997,1,0,0
01101847,OK,Payne,1997,2,2,1
